5147	15647
9081	19581
7775	18275
8316	18816
8230	18730
26809	39383
3358	13858
23115	38389
264	10764
29871	32095
7422	17922
8505	19005
1970	12470
21153	31425
23607	35536
27480	35686
4519	15019
5042	15542
25182	31001
2178	12678
25578	39376
730	11230
6864	17364
6821	17321
7473	17973
3796	14296
392	10892
6220	16720
1421	11921
1866	12366
9790	20290
2448	12948
8267	18767
10259	20759
26038	33448
28224	37955
22841	31695
25624	36315
23895	33957
27978	39440
8756	19256
3489	13989
4948	15448
9950	20450
6567	17067
7322	17822
28503	37001
2902	13402
4498	14998
7841	18341
7888	18388
22323	39255
10312	20812
9579	20079
7015	17515
27028	33549
2313	12813
7766	18266
1991	12491
9626	20126
29530	32413
943	11443
1654	12154
4980	15480
25172	34242
10309	20809
6562	17062
2261	12761
3907	14407
3394	13894
2481	12981
21776	38072
5595	16095
4831	15331
24439	36433
5914	16414
3380	13880
5719	16219
10271	20771
6360	16860
6526	17026
9214	19714
2091	12591
9155	19655
25896	39459
6229	16729
6844	17344
5287	15787
7970	18470
22770	34689
1951	12451
27328	34669
24185	32229
26536	33989
8737	19237
9805	20305
856	11356
6107	16607
5195	15695
2242	12742
7772	18272
7111	17611
22505	34414
24245	34826
29807	33264
25729	39399
520	11020
28539	38345
6739	17239
24991	39210
467	10967
8821	19321
10056	20556
27666	31327
8714	19214
21097	33284
26598	32062
8272	18772
4866	15366
7045	17545
2946	13446
9285	19785
26635	31463
5815	16315
6589	17089
711	11211
7616	18116
1725	12225
9665	20165
7943	18443
8911	19411
21164	33265
27100	33748
3269	13769
5358	15858
3496	13996
28590	34978
7383	17883
6976	17476
21237	39230
4652	15152
460	10960
10494	20994
288	10788
2516	13016
26443	33483
227	10727
28375	33694
24289	36394
5502	16002
5288	15788
8309	18809
1972	12472
2776	13276
8887	19387
3575	14075
6083	16583
6430	16930
25431	32146
24073	36523
7534	18034
9898	20398
91	10591
2789	13289
2275	12775
3165	13665
25066	31584
28196	38716
28314	32844
30133	33797
23211	34939
25672	37302
5848	16348
6425	16925
1391	11891
2331	12831
1208	11708
9203	19703
28318	37294
5539	16039
28180	31670
26300	35267
29422	30354
25163	36245
3406	13906
9379	19879
3506	14006
4269	14769
5034	15534
6741	17241
6936	17436
9241	19741
1334	11834
28357	38760
873	11373
7316	17816
8782	19282
25108	37675
21198	30459
27924	39406
25952	31604
6073	16573
5906	16406
7902	18402
23760	37163
2085	12585
3105	13605
22496	34508
3783	14283
8048	18548
10358	20858
9705	20205
9943	20443
24462	32414
681	11181
9863	20363
2522	13022
2866	13366
3060	13560
104	10604
26141	32605
1919	12419
10400	20900
3811	14311
10112	20612
9914	20414
22426	38983
5281	15781
24589	38227
2685	13185
588	11088
26402	30688
3914	14414
7218	17718
7835	18335
3756	14256
4819	15319
9224	19724
5313	15813
4594	15094
1740	12240
27930	35394
951	11451
24306	31779
8118	18618
4373	14873
10371	20871
3241	13741
2751	13251
1107	11607
8852	19352
7349	17849
21302	36565
21288	30250
3467	13967
6391	16891
4650	15150
2654	13154
26633	37686
3697	14197
1345	11845
7220	17720
1299	11799
7827	18327
26771	36091
25284	37419
10034	20534
6377	16877
29529	34827
4156	14656
22981	31013
3910	14410
9978	20478
5536	16036
2742	13242
10111	20611
50	10550
202	10702
26477	36757
7006	17506
1990	12490
6609	17109
8395	18895
8687	19187
2634	13134
2203	12703
5237	15737
366	10866
4300	14800
25911	35997
26069	39169
7445	17945
5750	16250
7317	17817
7008	17508
332	10832
3149	13649
2930	13430
1834	12334
26307	35227
29507	34550
22248	33148
4307	14807
1669	12169
938	11438
25203	35275
23959	36974
5114	15614
5123	15623
22781	38338
4347	14847
30018	32812
3687	14187
10191	20691
8465	18965
10407	20907
3795	14295
9607	20107
1224	11724
27918	30812
23380	35646
8223	18723
21577	31685
4196	14696
707	11207
2127	12627
3429	13929
836	11336
2046	12546
26530	34404
24631	37482
22361	39182
3920	14420
8804	19304
7130	17630
25644	37832
695	11195
1048	11548
3996	14496
21512	30316
3189	13689
8468	18968
6800	17300
22170	39348
7239	17739
10039	20539
23360	36880
145	10645
21793	34399
25747	39325
8715	19215
3878	14378
27124	33850
5722	16222
9439	19939
3115	13615
26351	32719
6639	17139
27489	39523
21420	34531
5448	15948
27160	31127
29453	30911
8005	18505
25112	39354
3280	13780
29727	34458
21411	37525
1018	11518
23480	33503
7740	18240
29625	37028
361	10861
8774	19274
24871	39091
4499	14999
28877	36184
27987	31478
4178	14678
26630	35356
2919	13419
8187	18687
5759	16259
27896	36619
5630	16130
23791	37795
4250	14750
6019	16519
23833	32260
28040	32938
8203	18703
912	11412
4663	15163
448	10948
6574	17074
15	10515
9123	19623
8153	18653
27762	30789
4713	15213
10071	20571
10013	20513
24077	35580
10247	20747
4013	14513
6369	16869
5238	15738
22749	35130
4161	14661
994	11494
27982	39019
1119	11619
2630	13130
950	11450
10087	20587
24129	34038
1005	11505
5985	16485
1774	12274
229	10729
4472	14972
9639	20139
8266	18766
758	11258
6460	16960
2704	13204
7654	18154
3451	13951
1620	12120
7164	17664
9362	19862
8425	18925
4520	15020
27265	38536
7850	18350
2399	12899
8420	18920
1820	12320
1315	11815
27067	34773
7448	17948
21094	37533
6667	17167
21303	32127
25724	30929
7340	17840
8337	18837
5778	16278
8674	19174
24613	33731
27869	39094
2991	13491
4992	15492
4921	15421
9758	20258
28446	30977
4794	15294
1414	11914
1764	12264
8205	18705
4537	15037
30157	36530
4364	14864
832	11332
10086	20586
4293	14793
1678	12178
9363	19863
30054	31955
1552	12052
6678	17178
5295	15795
9878	20378
21862	39481
7286	17786
4527	15027
1007	11507
7726	18226
24323	33025
7846	18346
10310	20810
9095	19595
669	11169
9767	20267
27568	35488
4540	15040
4309	14809
2836	13336
22704	36386
4983	15483
3824	14324
3602	14102
21062	33972
28056	36112
2040	12540
7300	17800
21517	36582
28063	36759
25940	38986
4336	14836
784	11284
9874	20374
28103	35903
25338	31763
3840	14340
5931	16431
4377	14877
4546	15046
8962	19462
21473	35551
7859	18359
4911	15411
29401	35397
27319	36008
9513	20013
4649	15149
29537	36997
25422	31744
2711	13211
6057	16557
8725	19225
5067	15567
26741	37205
28884	37165
7223	17723
21268	33709
5885	16385
4631	15131
22258	33257
26767	31769
7007	17507
1220	11720
26542	32491
6072	16572
6696	17196
27706	38209
1239	11739
9036	19536
2235	12735
28380	30857
2316	12816
9464	19964
6630	17130
28089	34768
24029	31206
29169	35064
896	11396
6617	17117
10441	20941
3297	13797
547	11047
4278	14778
3279	13779
8636	19136
6111	16611
7125	17625
2511	13011
10065	20565
2140	12640
697	11197
25399	36462
8553	19053
8150	18650
9040	19540
32	10532
2896	13396
6134	16634
9899	20399
7084	17584
10465	20965
6713	17213
6396	16896
9229	19729
8520	19020
25915	35144
8878	19378
712	11212
9452	19952
8822	19322
5776	16276
1196	11696
24797	38571
3542	14042
4283	14783
3511	14011
27226	33952
7913	18413
25134	36942
1986	12486
3830	14330
28742	37436
25623	38382
2293	12793
4096	14596
25268	31657
5798	16298
27512	34476
7033	17533
6967	17467
22992	30367
26770	36089
3665	14165
22725	35465
542	11042
26168	32331
2747	13247
8313	18813
10108	20608
22231	38052
8900	19400
4090	14590
9062	19562
3558	14058
6993	17493
9017	19517
23449	32735
4212	14712
8245	18745
2713	13213
3418	13918
9383	19883
22333	39487
8381	18881
2230	12730
5052	15552
1528	12028
8606	19106
24918	36443
200	10700
9589	20089
21900	38964
3156	13656
7043	17543
5968	16468
6362	16862
25358	38614
4060	14560
30006	39003
1881	12381
21727	37277
23448	31105
24669	31711
26576	37542
5377	15877
28372	37667
3822	14322
136	10636
1933	12433
2811	13311
25174	39158
9395	19895
1604	12104
7570	18070
23857	30993
8284	18784
10025	20525
1243	11743
9860	20360
4736	15236
7518	18018
10355	20855
6983	17483
3369	13869
28376	31103
3344	13844
9742	20242
373	10873
4262	14762
29167	31571
29620	32227
9483	19983
10072	20572
8671	19171
25658	37956
28536	36712
29979	33030
25804	34952
24580	35127
10161	20661
27694	37989
1602	12102
8404	18904
2678	13178
7200	17700
28450	32160
24634	35995
5222	15722
27118	34820
8336	18836
25432	38999
6271	16771
21929	36407
26029	34359
6101	16601
2663	13163
4358	14858
24274	34649
23118	34187
6432	16932
28580	31281
21510	37016
6301	16801
4684	15184
1695	12195
10323	20823
9986	20486
27738	36877
5003	15503
23533	38969
1008	11508
23394	33775
5531	16031
9350	19850
3038	13538
3638	14138
25017	30346
10082	20582
21654	33785
8198	18698
25328	35681
3443	13943
9961	20461
3017	13517
10239	20739
10057	20557
24751	31567
8655	19155
8239	18739
245	10745
7597	18097
29960	30950
7852	18352
1897	12397
7965	18465
5623	16123
28097	33880
6978	17478
64	10564
2967	13467
26167	37535
3867	14367
23278	30640
26589	38370
3142	13642
1989	12489
824	11324
3845	14345
10210	20710
5667	16167
7382	17882
21833	31057
23843	36046
1789	12289
26092	36460
942	11442
282	10782
24687	36768
10017	20517
6579	17079
29197	38309
2893	13393
3441	13941
857	11357
2955	13455
7016	17516
8757	19257
25294	31844
23688	36199
10156	20656
4333	14833
9864	20364
3288	13788
28359	35643
9460	19960
21126	39038
27733	30437
6237	16737
10149	20649
7024	17524
4252	14752
7818	18318
7987	18487
27882	31036
1492	11992
5755	16255
25630	30517
5645	16145
4374	14874
8070	18570
8826	19326
7981	18481
3395	13895
5082	15582
6094	16594
9797	20297
2614	13114
21804	35250
29518	34989
3005	13505
28023	31061
1645	12145
1047	11547
7120	17620
3698	14198
9345	19845
7369	17869
3124	13624
6615	17115
24375	31238
28294	30909
8136	18636
29983	39278
22220	35357
9252	19752
22916	33195
28770	38172
18	10518
22759	32983
9677	20177
2276	12776
7351	17851
2996	13496
10426	20926
24176	31253
9316	19816
5753	16253
28918	35041
30027	31413
2617	13117
23168	35341
24086	31876
21037	36776
25073	34083
6483	16983
22433	35550
2333	12833
6366	16866
28963	30590
4759	15259
4836	15336
3781	14281
10159	20659
8047	18547
4015	14515
4521	15021
1581	12081
6874	17374
2032	12532
5359	15859
2248	12748
7991	18491
6254	16754
6174	16674
29986	39170
3908	14408
4905	15405
3585	14085
1546	12046
4088	14588
1726	12226
5640	16140
24618	32470
5171	15671
28154	35097
10379	20879
3357	13857
2500	13000
1707	12207
4955	15455
123	10623
2304	12804
21507	39638
5604	16104
6053	16553
27384	36732
4394	14894
9493	19993
291	10791
2753	13253
8586	19086
8689	19189
2398	12898
384	10884
1091	11591
22677	39028
23914	39583
28155	39539
22431	30891
6482	16982
28725	32792
22750	39138
3888	14388
3759	14259
2601	13101
4829	15329
24030	33016
8243	18743
6798	17298
1474	11974
8339	18839
3499	13999
1668	12168
1747	12247
27993	31136
27855	33860
149	10649
26818	37787
2311	12811
2320	12820
8104	18604
27187	37747
26594	39127
4150	14650
6018	16518
6478	16978
25420	38576
26593	37151
4661	15161
27556	36190
25295	37316
2820	13320
8166	18666
10456	20956
9643	20143
4730	15230
5860	16360
2555	13055
29877	32618
1626	12126
3931	14431
4809	15309
28911	38267
7149	17649
6315	16815
8930	19430
7551	18051
21609	37330
4002	14502
4622	15122
7808	18308
275	10775
9304	19804
10203	20703
1248	11748
4259	14759
26010	31920
22128	39498
2647	13147
2957	13457
7895	18395
21676	32790
25859	39532
1456	11956
6525	17025
422	10922
23087	35104
3037	13537
28457	36370
5179	15679
21376	32338
9928	20428
23327	36984
5482	15982
25847	32322
815	11315
5207	15707
5279	15779
2571	13071
2741	13241
2357	12857
6921	17421
2195	12695
28838	34170
8966	19466
1081	11581
23618	34947
812	11312
8348	18848
8361	18861
24500	33726
27659	33379
1921	12421
27448	39418
1893	12393
8651	19151
27150	36180
764	11264
8946	19446
7030	17530
4055	14555
29561	30974
6474	16974
1801	12301
2684	13184
4904	15404
9449	19949
8192	18692
2683	13183
5182	15682
4236	14736
24902	30673
9984	20484
9238	19738
4606	15106
10349	20849
21542	35955
337	10837
24406	38420
8461	18961
243	10743
27455	37117
249	10749
8638	19138
3197	13697
3962	14462
6132	16632
27178	38208
6959	17459
2278	12778
6563	17063
25027	39405
2737	13237
8186	18686
28046	32463
6511	17011
6820	17320
9560	20060
478	10978
3457	13957
3391	13891
21045	35100
23477	35954
22106	35390
9867	20367
8523	19023
25524	36665
2984	13484
28287	39479
394	10894
27974	38160
2162	12662
27540	38141
9278	19778
27140	34250
7334	17834
6316	16816
7503	18003
608	11108
7517	18017
30025	33374
9990	20490
438	10938
184	10684
1435	11935
1180	11680
25568	32753
29166	31623
10201	20701
6692	17192
2671	13171
25819	32333
648	11148
8031	18531
28235	38889
30071	34650
8660	19160
5525	16025
4523	15023
4769	15269
28051	32858
2886	13386
9657	20157
4595	15095
7619	18119
25922	35463
24228	31549
28921	34063
28101	35529
24564	31169
3784	14284
3943	14443
28084	39458
369	10869
23295	33702
8233	18733
9577	20077
28932	31550
25595	38053
8160	18660
22158	35398
28562	34131
26788	38381
21092	30183
2106	12606
2185	12685
21685	38883
2791	13291
6450	16950
80	10580
22168	32220
7447	17947
3310	13810
9428	19928
2124	12624
6211	16711
9972	20472
9604	20104
24585	37369
7828	18328
7871	18371
4512	15012
8819	19319
2427	12927
980	11480
7992	18492
22856	37079
5265	15765
4657	15157
28398	34172
5012	15512
7152	17652
7147	17647
10060	20560
370	10870
25301	34560
87	10587
22709	34279
25119	38443
9798	20298
23200	33994
30056	36162
4883	15383
1711	12211
9682	20182
27898	33572
817	11317
7508	18008
9476	19976
4319	14819
22245	39332
4210	14710
29083	32161
26521	33482
2405	12905
21110	32241
2725	13225
10221	20721
308	10808
6224	16724
6456	16956
2476	12976
6536	17036
2847	13347
8677	19177
10092	20592
23399	33373
7507	18007
757	11257
1557	12057
30158	34658
2257	12757
7405	17905
841	11341
1776	12276
162	10662
7866	18366
5880	16380
5153	15653
9844	20344
29930	35262
23421	30649
7708	18208
9824	20324
23047	32258
24235	33491
3453	13953
4395	14895
3478	13978
7958	18458
7126	17626
7928	18428
6748	17248
27969	31037
8144	18644
2993	13493
5962	16462
28699	31051
27215	39470
7950	18450
24525	37292
51	10551
21032	33093
4737	15237
10238	20738
5586	16086
5399	15899
285	10785
8562	19062
877	11377
7287	17787
5172	15672
534	11034
5400	15900
4477	14977
21888	38252
22522	35185
23230	35824
27751	37637
2214	12714
9886	20386
4106	14606
241	10741
26556	34068
9636	20136
5061	15561
2844	13344
6942	17442
21938	31093
2298	12798
8332	18832
8791	19291
24957	39083
23650	34101
176	10676
10117	20617
7450	17950
6544	17044
9260	19760
6321	16821
10242	20742
24906	32396
28925	34992
22112	33571
2702	13202
26134	39241
29650	31976
4449	14949
831	11331
25773	31371
24856	35337
10493	20993
2874	13374
1716	12216
10113	20613
1151	11651
8372	18872
24363	33364
7898	18398
27937	34289
28805	33378
5740	16240
26955	31479
10102	20602
6173	16673
26500	32730
3139	13639
28806	30172
7749	18249
1636	12136
3694	14194
715	11215
5941	16441
6899	17399
6502	17002
5819	16319
4976	15476
5698	16198
27218	34746
6775	17275
6284	16784
5221	15721
28173	33749
429	10929
3936	14436
3645	14145
5619	16119
8366	18866
7319	17819
22444	30708
8506	19006
23450	37424
5700	16200
8587	19087
573	11073
5060	15560
2237	12737
22888	36663
21064	37362
4701	15201
26166	35596
9969	20469
24815	30728
3702	14202
4870	15370
22724	30485
10140	20640
3717	14217
3036	13536
2406	12906
1036	11536
7725	18225
9274	19774
9019	19519
6571	17071
5315	15815
3622	14122
21213	30742
3691	14191
22259	38948
2551	13051
224	10724
1804	12304
28955	33261
7194	17694
21601	32665
7326	17826
29988	32755
6152	16652
2813	13313
3243	13743
3797	14297
4442	14942
5943	16443
6879	17379
24890	31394
23713	31866
4985	15485
26263	37792
6779	17279
4389	14889
5895	16395
24374	32959
27380	32860
9250	19750
3408	13908
4388	14888
22401	38548
1730	12230
41	10541
3447	13947
22368	33325
5610	16110
30093	31605
9504	20004
23416	30848
9490	19990
762	11262
9974	20474
6887	17387
10127	20627
5366	15866
2158	12658
27851	38024
3543	14043
5705	16205
5988	16488
23488	34493
2325	12825
23462	38451
28010	36975
7722	18222
6764	17264
9134	19634
21626	38448
28379	36931
3869	14369
3852	14352
4919	15419
723	11223
4463	14963
3239	13739
28514	33037
27961	31870
8445	18945
10498	20998
22313	37392
10429	20929
9169	19669
1413	11913
8188	18688
1567	12067
28951	34586
4826	15326
1523	12023
24272	34377
3214	13714
29360	37125
21090	35732
6451	16951
9226	19726
7278	17778
8647	19147
1635	12135
23049	33129
23102	33665
24652	39342
6251	16751
22365	36765
23150	34993
2950	13450
7522	18022
24361	35379
26235	31454
7233	17733
23804	35329
21996	36623
456	10956
1051	11551
22445	33682
3004	13504
22573	37856
26787	30494
23052	32149
9034	19534
8294	18794
7539	18039
3400	13900
6025	16525
8342	18842
31	10531
9711	20211
941	11441
1848	12348
4032	14532
5442	15942
3515	14015
4543	15043
28926	30187
8743	19243
6521	17021
9796	20296
8547	19047
10389	20889
27665	32789
9168	19668
1376	11876
3075	13575
28149	38664
1028	11528
22668	30862
27717	38330
24307	32298
1660	12160
926	11426
2474	12974
3291	13791
24207	36269
2908	13408
8054	18554
2907	13407
2731	13231
226	10726
2449	12949
27405	37784
9570	20070
3739	14239
21707	33214
5972	16472
1372	11872
10169	20669
5395	15895
672	11172
6756	17256
4404	14904
92	10592
26614	32733
27032	37002
28366	31006
2471	12971
7890	18390
2044	12544
23890	38019
26702	38148
10362	20862
5227	15727
27316	32903
3903	14403
10381	20881
1852	12352
9808	20308
1609	12109
23353	33414
771	11271
7053	17553
2951	13451
458	10958
25300	35944
29114	32945
9954	20454
9766	20266
9912	20412
3625	14125
8001	18501
134	10634
6501	17001
3498	13998
6616	17116
26234	37676
10256	20756
6973	17473
21357	33841
1340	11840
348	10848
28131	38946
6814	17314
7630	18130
27795	38304
21701	36606
9376	19876
4742	15242
52	10552
2183	12683
3567	14067
25	10525
7879	18379
4908	15408
23025	32308
8241	18741
22884	32740
25227	31712
1857	12357
6808	17308
7717	18217
24739	36291
1566	12066
29593	38268
28411	32932
25162	36664
28537	37257
9811	20311
9120	19620
4296	14796
26648	35844
9631	20131
22963	32386
8470	18970
237	10737
4482	14982
2469	12969
6788	17288
24242	35649
26465	36383
6546	17046
4086	14586
5658	16158
24197	32408
8200	18700
1234	11734
26620	35272
5694	16194
7433	17933
10418	20918
1799	12299
9072	19572
6735	17235
8295	18795
25886	31851
1317	11817
4993	15493
797	11297
22267	31742
5071	15571
5804	16304
2139	12639
7153	17653
22470	34277
23268	37463
22310	36901
8467	18967
28262	35785
6694	17194
1918	12418
2462	12962
1155	11655
24611	38273
26750	38785
3100	13600
3444	13944
8356	18856
1962	12462
9612	20112
9074	19574
5526	16026
8691	19191
1362	11862
6566	17066
6732	17232
24813	36295
26440	31320
21846	38063
8871	19371
22409	32637
30031	31914
29778	35615
396	10896
2502	13002
9270	19770
8015	18515
21578	30925
2758	13258
3550	14050
29192	31748
22753	30645
7183	17683
777	11277
26842	37194
7815	18315
3248	13748
3571	14071
8901	19401
6458	16958
27520	32230
28267	34961
21418	34564
5537	16037
22227	37119
3371	13871
5538	16038
25285	35787
8483	18983
28944	32720
3973	14473
10480	20980
8463	18963
2848	13348
6131	16631
10152	20652
443	10943
9455	19955
22961	33506
22257	35514
129	10629
5515	16015
1485	11985
6139	16639
3367	13867
6651	17151
5466	15966
4556	15056
8364	18864
9251	19751
28839	30518
8037	18537
25820	34140
22892	32684
28177	39022
3676	14176
2897	13397
6467	16967
843	11343
26414	32729
7179	17679
2024	12524
1745	12245
5116	15616
5286	15786
21651	38740
4575	15075
3912	14412
29355	32164
7746	18246
29059	35218
24448	37040
7387	17887
101	10601
1310	11810
4916	15416
7157	17657
8390	18890
9953	20453
22859	32050
680	11180
5469	15969
26126	36527
1675	12175
327	10827
8491	18991
6994	17494
8139	18639
29976	33314
8648	19148
7761	18261
84	10584
7146	17646
1872	12372
28809	36995
2300	12800
6886	17386
1739	12239
22034	38132
554	11054
9539	20039
5335	15835
524	11024
28783	34482
2076	12576
3140	13640
1363	11863
4973	15473
8157	18657
26903	36561
6977	17477
27673	34818
2141	12641
22451	32596
21798	32513
9308	19808
3889	14389
22861	34765
2658	13158
25890	39165
5569	16069
24110	39588
25414	35974
2715	13215
9059	19559
9692	20192
2707	13207
807	11307
26487	39200
5987	16487
3121	13621
29327	31366
6705	17205
10479	20979
8902	19402
5274	15774
7355	17855
29220	36684
3664	14164
21998	38314
29403	34322
4001	14501
10137	20637
22111	32151
23712	37594
4393	14893
8405	18905
21896	32550
10445	20945
28661	38016
22661	35201
29819	39385
1021	11521
3682	14182
7198	17698
26228	38174
3054	13554
2648	13148
29972	31917
3792	14292
25212	31029
10373	20873
3657	14157
24641	31182
29864	37099
3955	14455
9330	19830
1325	11825
2117	12617
9265	19765
9840	20340
7195	17695
7378	17878
5299	15799
